 CPUAvg,search,main, Customer:198,AddressDaoImpl:53,Address:195,AService:538,CustomerDaoImpl:65,AService:530,AService:515,Customer:234,Customer:223,AService:522,Customer:139,ShoppingCartDapImpl:44,AController:42,Customer:96,Customer:245,AController:89,Customer:113,Address:135,Address:77,DaoImpl:42,Address:96,Address:165,AController:101,AController:109,AController:108,Customer:126,AService:545,Customer:102,BuyController:55,BuyController:198,Customer:185,AService:508,Address:123,Address:149,ShoppingCart:64,Customer:210,Customer:273,Address:109,Customer:256,AController:54,Customer:160,Customer:148,Customer:88,Address:68,Address:83,CountryDaoImpl:56,AController:134,Customer:290,Customer:173,AController:96,Customer:278
130.17,4536,730,13235,8806,44039,8856,4427,4427,4427,13235,13235,4427,17663,17637,24466,39634,13235,28953,13235,21991,39612,70754,21991,21991,28953,24526,24526,17663,8868,8807,4427,13281,13235,4427,21991,21991,105800,13235,13235,21991,13235,121866,13234,13234,8806,13185,13186,13185,73578,13235,13235,28953,13235
125.8,4364,743,13003,8670,43341,8666,4333,4333,4333,13003,13003,4333,17336,17367,23884,39010,13003,28188,13003,21677,39008,68512,21677,21677,28188,23855,23855,17336,8696,8670,4333,12999,13003,4333,21677,21677,104168,13003,13003,21677,13003,118539,13003,13003,8670,13007,13004,13007,71565,13003,13003,28188,13003
125.63,4307,711,12864,8586,42855,8557,4280,4279,4280,12864,12864,4280,17142,17131,23548,38602,12864,27803,12864,21472,38576,68294,21466,21472,27803,23523,23523,17142,8538,8586,4280,12840,12864,4280,21472,21472,102743,12864,12864,21472,12864,116879,12865,12865,8588,12892,12882,12894,70569,12864,12864,27803,12864
131.37,4618,754,13537,9027,45212,9018,4508,4509,4508,13537,13537,4508,18046,18058,24912,40649,13537,29432,13537,22579,40703,71786,22585,22579,29432,24924,24924,18046,9006,9026,4508,13524,13537,4508,22579,22579,108423,13537,13537,22579,13537,123818,13536,13536,9025,13546,13559,13544,74772,13537,13537,29432,13537
121.67,4256,736,12926,8605,42983,8640,4321,4321,4321,12926,12926,4321,17245,17266,23765,38753,12926,28053,12926,21494,38662,67926,21494,21494,28053,23732,23732,17245,8669,8603,4321,12963,12926,4321,21494,21494,103240,12926,12926,21494,12926,117884,12926,12926,8605,12889,12889,12917,71196,12926,12926,28053,12926
127.57,4301,756,13143,8772,43944,8745,4371,4371,4371,13143,13143,4371,17517,17512,23979,39474,13143,28378,13143,21945,39573,69381,21945,21945,28378,24007,24007,17517,8731,8775,4371,13113,13143,4371,21945,21945,105319,13143,13143,21945,13143,119254,13143,13143,8772,13173,13173,13145,72021,13143,13143,28378,13143
125.57,4426,725,12641,8469,42056,8420,4258,4258,4258,12641,12641,4258,16846,16836,23469,37851,12641,27695,12641,21149,37798,68116,21149,21149,27695,23437,23437,16846,8431,8433,4258,12774,12641,4258,21149,21149,101191,12641,12641,21149,12641,116591,12684,12684,8486,12680,12610,12697,70311,12641,12641,27695,12641
124.37,4112,708,12962,8591,43146,8666,4285,4285,4285,12962,12962,4285,17300,17282,23573,38897,12962,27963,12962,21482,38861,67022,21476,21482,27963,23644,23644,17300,8658,8633,4285,12855,12962,4285,21482,21482,103682,12962,12962,21482,12962,117445,12919,12919,8580,12897,12957,12892,70932,12962,12962,27963,12962
130.6,4393,758,13530,9029,45059,8995,4531,4531,4531,13530,13530,4531,18009,17984,24696,40431,13530,29145,13530,22562,40528,71039,22568,22562,29145,24644,24644,18009,8983,8971,4531,13593,13530,4531,22562,22562,107976,13530,13530,22562,13530,122428,13545,13545,9023,13527,13522,13515,73932,13530,13530,29145,13530
125.4,4353,738,12737,8480,42551,8521,4227,4227,4227,12737,12737,4227,17016,16990,23466,38477,12737,27735,12737,21213,38324,67650,21213,21213,27735,23511,23511,17016,8484,8532,4227,12681,12737,4227,21213,21213,101997,12737,12737,21213,12737,116659,12722,12722,8480,12733,12748,12734,70533,12737,12737,27735,12737
121.27,4034,709,12632,8417,42072,8430,4215,4215,4215,12632,12632,4215,16847,16857,22975,37896,12632,27221,12632,21036,37857,65369,21036,21036,27221,23006,23006,16847,8453,8417,4215,12645,12632,4215,21036,21036,101210,12632,12632,21036,12632,114373,12632,12632,8417,12619,12619,12619,69018,12632,12632,27221,12632
122.97,4236,667,12636,8431,42097,8411,4207,4207,4207,12636,12636,4207,16841,16876,23159,37809,12636,27325,12636,21086,37890,66844,21086,21086,27325,23108,23108,16841,8423,8446,4207,12621,12636,4207,21086,21086,100933,12636,12636,21086,12636,114903,12637,12637,8448,12655,12649,12675,69324,12636,12636,27325,12636
122.73,4170,721,12901,8601,43081,8597,4298,4298,4298,12901,12901,4298,17199,17180,23511,38792,12901,27860,12901,21505,38783,67491,21505,21505,27860,23569,23569,17199,8579,8584,4298,12894,12901,4298,21505,21505,103292,12901,12901,21505,12901,117066,12900,12900,8584,12904,12910,12883,70707,12901,12901,27860,12901
128.13,4558,737,13031,8680,43382,8704,4351,4351,4351,13031,13031,4351,17384,17368,24153,38965,13031,28464,13031,21689,39031,70299,21689,21689,28464,24117,24117,17384,8710,8682,4351,13053,13031,4351,21689,21689,104147,13031,13031,21689,13031,119878,13031,13031,8680,13009,13009,13009,72351,13031,13031,28464,13031
126.43,4357,701,13110,8750,43689,8722,4362,4362,4362,13110,13110,4362,17471,17500,24048,39406,13110,28354,13110,21885,39327,68799,21882,21885,28354,23992,23992,17471,8734,8750,4362,13086,13110,4362,21885,21885,104809,13110,13110,21885,13110,119227,13111,13111,8751,13138,13124,13163,71976,13110,13110,28354,13110
123.9,4159,752,12948,8630,43211,8634,4316,4316,4316,12948,12948,4316,17265,17277,23642,38844,12948,28092,12948,21577,38895,67734,21580,21577,28092,23742,23742,17265,8645,8630,4316,12948,12948,4316,21577,21577,104097,12948,12948,21577,12948,117987,12947,12947,8629,12944,12958,12919,71226,12948,12948,28092,12948
112.23,4010,648,11625,7798,38914,7722,3903,3903,3903,11625,11625,3903,15482,15549,21522,34883,11625,25293,11625,19491,35011,62310,19491,19491,25293,21424,21424,15482,7753,7752,3903,11709,11625,3903,19491,19491,93039,11625,11625,19491,11625,106403,11663,11663,7798,11693,11655,11693,64272,11625,11625,25293,11625
119.2,4045,705,12547,8323,41709,8380,4148,4148,4148,12547,12547,4148,16741,16732,22745,37683,12547,26887,12547,20820,37561,64903,20819,20820,26887,22739,22739,16741,8386,8370,4148,12444,12547,4148,20820,20820,100380,12547,12547,20820,12547,112872,12509,12509,8324,12498,12535,12514,68217,12547,12547,26887,12547
122.63,4392,655,12693,8458,42303,8470,4235,4235,4235,12693,12693,4235,16928,16898,23384,38015,12693,27673,12693,21140,38068,67700,21141,21140,27673,23428,23428,16928,8448,8457,4235,12705,12693,4235,21140,21140,101477,12693,12693,21140,12693,116570,12693,12693,8457,12681,12682,12665,70284,12693,12693,27673,12693
123.47,4277,691,12952,8641,42970,8614,4329,4329,4329,12952,12952,4329,17246,17172,23645,38688,12952,27932,12952,21594,38641,67737,21594,21594,27932,23613,23613,17246,8585,8606,4329,12987,12952,4329,21594,21594,102952,12952,12952,21594,12952,117481,12961,12961,8641,12953,12944,12953,70839,12952,12952,27932,12952
118.6,4197,694,12874,8579,42890,8598,4277,4277,4277,12874,12874,4277,17186,17184,23490,38702,12874,27766,12874,21460,38613,67385,21460,21460,27766,23489,23489,17186,8584,8620,4277,12831,12874,4277,21460,21460,103027,12874,12874,21460,12874,116715,12865,12865,8585,12881,12890,12891,70467,12874,12874,27766,12874
123.1,4347,736,12648,8420,42266,8436,4228,4228,4228,12648,12648,4228,16856,16926,23408,37990,12648,27621,12648,21032,38038,67583,21032,21032,27621,23393,23393,16856,8461,8394,4228,12684,12648,4228,21032,21032,101374,12648,12648,21032,12648,116183,12648,12648,8414,12612,12612,12642,70179,12648,12648,27621,12648
118.23,4014,686,12294,8225,41194,8174,4085,4077,4085,12294,12294,4085,16391,16470,22511,37000,12294,26685,12294,20582,37117,64766,20574,20582,26685,22561,22561,16391,8230,8237,4085,12255,12294,4085,20582,20582,99125,12294,12294,20582,12294,112088,12302,12302,8225,12365,12357,12325,67683,12294,12294,26685,12294
129.23,4545,761,13292,8852,44076,8864,4424,4432,4424,13292,13292,4424,17724,17607,24388,39752,13292,28746,13292,22140,39644,70636,22148,22140,28746,24354,24354,17724,8803,8860,4424,13272,13292,4424,22140,22140,105487,13292,13292,22140,13292,121019,13284,13284,8852,13280,13281,13280,73062,13292,13292,28746,13292
118.6,4011,704,12527,8333,41638,8372,4194,4194,4194,12527,12527,4194,16705,16658,22782,37489,12527,26979,12527,20805,37444,65206,20805,20805,26979,22792,22792,16705,8350,8317,4194,12582,12527,4194,20805,20805,100007,12527,12527,20805,12527,113257,12527,12527,8333,12472,12479,12490,68376,12527,12527,26979,12527
124.5,4260,748,12910,8619,43324,8598,4291,4291,4291,12910,12910,4291,17217,17281,23613,38896,12910,27910,12910,21566,39033,67789,21566,21566,27910,23619,23619,17217,8603,8635,4291,12873,12910,4291,21566,21566,103715,12910,12910,21566,12910,117358,12910,12910,8619,12947,12947,12929,70857,12910,12910,27910,12910
123.23,4227,661,12755,8497,42436,8526,4268,4268,4268,12755,12755,4268,17018,16981,23456,38309,12755,27790,12755,21223,38168,67533,21223,21223,27790,23521,23521,17018,8523,8492,4268,12804,12755,4268,21223,21223,102085,12755,12755,21223,12755,116958,12760,12760,8497,12726,12721,12744,70563,12755,12755,27790,12755
120.13,4123,683,12553,8359,41796,8378,4184,4184,4184,12553,12553,4184,16742,16736,22926,37637,12553,27074,12553,20893,37612,65290,20893,20893,27074,22891,22891,16742,8386,8364,4184,12552,12553,4184,20893,20893,100325,12553,12553,20893,12553,113796,12548,12548,8359,12534,12539,12526,68673,12553,12553,27074,12553
125.4,4619,715,13319,8896,44433,8854,4433,4432,4433,13319,13319,4433,17745,17803,24558,39907,13319,28944,13319,22252,40001,71427,22249,22252,28944,24511,24511,17745,8880,8890,4433,13299,13319,4433,22252,22252,106528,13319,13319,22252,13319,121825,13324,13324,8897,13359,13347,13365,73533,13319,13319,28944,13319
121,4149,740,12569,8367,41895,8396,4192,4193,4192,12569,12569,4192,16768,16748,23011,37665,12569,27264,12569,20912,37702,65990,20915,20912,27264,23068,23068,16768,8395,8373,4192,12576,12569,4192,20912,20912,100695,12569,12569,20912,12569,114618,12564,12564,8366,12542,12554,12526,69204,12569,12569,27264,12569
118.7,4075,696,12530,8362,41611,8308,4168,4168,4168,12530,12530,4168,16670,16647,22777,37473,12530,26869,12530,20918,37443,64940,20918,20918,26869,22705,22705,16670,8299,8334,4168,12504,12530,4168,20918,20918,99829,12530,12530,20918,12530,112880,12530,12530,8362,12556,12556,12557,68115,12530,12530,26869,12530
121.83,4101,731,12670,8438,42389,8492,4232,4232,4232,12670,12670,4232,16930,16924,23155,38187,12670,27472,12670,21082,38157,66265,21082,21082,27472,23240,23240,16930,8471,8466,4232,12696,12670,4232,21082,21082,101643,12670,12670,21082,12670,115446,12670,12670,8438,12644,12644,12647,69720,12670,12670,27472,12670
117.37,4009,693,12218,8158,40730,8133,4082,4079,4082,12218,12218,4082,16280,16321,22409,36569,12218,26480,12218,20389,36651,64274,20386,20389,26480,22379,22379,16280,8170,8138,4082,12246,12218,4082,20389,20389,97873,12218,12218,20389,12218,111281,12229,12229,8158,12234,12223,12230,67137,12218,12218,26480,12218
114.97,3934,678,12044,8008,40074,8059,4014,4017,4014,12044,12044,4014,16078,16017,21994,36105,12044,26048,12044,20013,36057,62905,20016,20013,26048,22052,22052,16078,8029,8028,4014,12042,12044,4014,20013,20013,96154,12044,12044,20013,12044,109500,12033,12033,8008,12002,12013,12002,66156,12044,12044,26048,12044
122.83,4374,688,12598,8406,41932,8352,4196,4196,4196,12598,12598,4196,16756,16774,23223,37704,12598,27334,12598,21022,37736,67661,21022,21022,27334,23139,23139,16756,8359,8368,4196,12588,12598,4196,21022,21022,100594,12598,12598,21022,12598,115083,12600,12600,8406,12616,12614,12618,69417,12598,12598,27334,12598
122.93,4195,705,12666,8454,42420,8456,4208,4208,4208,12666,12666,4208,16912,16965,23225,38260,12666,27464,12666,21154,38212,66636,21154,21154,27464,23253,23253,16912,8468,8492,4208,12624,12666,4208,21154,21154,101885,12666,12666,21154,12666,115459,12664,12664,8454,12700,12702,12717,69759,12666,12666,27464,12666
122.17,4533,715,13052,8691,43424,8722,4361,4361,4361,13052,13052,4361,17413,17346,23981,39026,13052,28354,13052,21712,39063,69905,21712,21712,28354,23996,23995,17413,8686,8691,4361,13083,13052,4361,21712,21712,104019,13052,13052,21712,13052,119301,13052,13052,8691,13021,13021,13002,71982,13052,13052,28354,13052
121.73,4134,688,12590,8405,42052,8370,4185,4185,4185,12590,12590,4185,16775,16827,23031,37888,12590,27209,12590,21030,37867,66404,21030,21030,27209,23010,23011,16775,8387,8405,4185,12555,12590,4185,21030,21030,101012,12590,12590,21030,12590,114408,12590,12590,8405,12625,12625,12627,69036,12590,12590,27209,12590
119.83,4326,701,12283,8177,40637,8211,4108,4108,4108,12283,12283,4108,16387,16263,22688,36602,12283,26776,12283,20423,36529,65694,20423,20423,26776,22682,22682,16387,8171,8173,4108,12324,12283,4108,20423,20423,97576,12283,12283,20423,12283,112817,12284,12284,8177,12246,12245,12244,68046,12283,12283,26776,12283
122.07,4224,684,12534,8371,42010,8330,4171,4171,4171,12534,12534,4171,16697,16817,23064,37729,12534,27224,12535,20942,37839,66815,20942,20942,27224,23045,23045,16697,8384,8363,4171,12513,12534,4171,20942,20942,100799,12534,12534,20942,12534,114450,12538,12538,8371,12571,12568,12571,69135,12534,12535,27224,12534
125.4,4469,767,12884,8578,42919,8609,4296,4296,4296,12884,12884,4296,17192,17207,23844,38630,12884,28112,12883,21438,38623,69053,21438,21438,28112,23824,23824,17192,8631,8590,4296,12888,12884,4296,21438,21438,103100,12884,12884,21438,12884,118344,12879,12879,8578,12860,12863,12860,71472,12884,12883,28112,12884
117.27,4086,663,12250,8170,40584,8134,4080,4080,4080,12250,12250,4080,16304,16180,22368,36602,12250,26479,12250,20430,36504,64309,20430,20430,26479,22392,22392,16304,8067,8144,4080,12240,12250,4080,20430,20430,97346,12250,12250,20430,12250,111384,12250,12250,8170,12260,12261,12260,67176,12250,12250,26479,12250
125.13,4302,694,12728,8495,42728,8520,4261,4253,4261,12728,12728,4261,17001,17113,23493,38482,12728,27827,12728,21216,38475,67837,21208,21216,27827,23573,23573,17001,8577,8507,4261,12783,12728,4261,21216,21216,102923,12728,12728,21216,12728,117062,12742,12742,8495,12729,12715,12729,70719,12728,12728,27827,12728
119,4137,680,12677,8449,42216,8407,4200,4208,4200,12677,12677,4200,16870,16896,23061,37888,12677,27161,12677,21155,38008,66024,21163,21155,27161,22961,22961,16870,8418,8442,4200,12600,12677,4200,21155,21155,100866,12677,12677,21155,12677,114090,12663,12663,8449,12698,12704,12698,68883,12677,12677,27161,12677
124.07,4355,723,13335,8893,44358,8885,4456,4456,4456,13335,13335,4456,17771,17736,24410,39918,13335,28854,13335,22223,39902,69475,22223,22223,28854,24398,24398,17771,8874,8873,4456,13368,13335,4456,22223,22223,106660,13335,13335,22223,13335,121352,13342,13342,8893,13330,13331,13330,73194,13335,13335,28854,13335
112.37,3705,661,12059,8020,39966,8049,4029,4029,4029,12059,12059,4029,16074,15981,21735,36048,12059,25780,12059,20031,35937,61162,20031,20031,25780,21741,21741,16074,7992,8030,4029,12087,12059,4029,20031,20031,95942,12059,12059,20031,12059,108089,12054,12054,8044,12011,12000,12035,65223,12059,12059,25780,12059
123.43,4369,732,12470,8331,42022,8327,4135,4135,4135,12470,12470,4135,16660,16813,23151,37773,12470,27366,12470,20858,37887,67525,20858,20858,27366,23241,23241,16660,8396,8362,4135,12405,12470,4135,20858,20858,101021,12470,12470,20858,12470,115289,12468,12468,8307,12527,12545,12503,69723,12470,12470,27366,12470
121.6,4211,684,12645,8424,42044,8435,4223,4223,4223,12645,12645,4223,16858,16787,23095,37812,12645,27310,12645,21049,37821,66607,21049,21049,27310,23055,23055,16858,8389,8414,4223,12669,12645,4223,21049,21049,100604,12645,12645,21049,12645,114692,12646,12646,8424,12625,12624,12625,69165,12645,12645,27310,12645
115.83,3966,683,11952,8004,39894,7977,4020,3985,4020,11952,11952,4020,15945,15973,21975,35973,11952,25978,11952,19957,35909,62856,19922,19957,25978,21990,21990,15945,8001,7977,4020,12060,11952,4020,19957,19957,95947,11952,11952,19957,11952,109181,11988,11988,8004,11988,11952,11988,65970,11952,11952,25978,11952
122,4227,696,12807,8553,42500,8511,4264,4299,4264,12807,12807,4264,17059,16991,23389,38220,12807,27581,12807,21430,38201,67367,21465,21430,27581,23317,23317,17059,8497,8541,4264,12792,12807,4264,21430,21430,101666,12807,12807,21430,12807,115991,12812,12812,8553,12842,12754,12842,69951,12807,12807,27581,12807
121.1,4273,682,12264,8204,41160,8176,4112,4112,4112,12264,12264,4112,16354,16465,22833,36918,12264,26945,12264,20500,37048,66031,20500,20500,26945,22833,22833,16354,8230,8182,4112,12336,12264,4112,20500,20500,98974,12264,12264,20500,12264,113507,12290,12290,8204,12296,12353,12296,68499,12264,12264,26945,12264
123.17,4281,701,12842,8484,42734,8583,4222,4222,4222,12842,12842,4222,17135,17123,23423,38545,12842,27677,12842,21230,38512,67740,21230,21230,27677,23455,23455,17135,8566,8555,4222,12666,12842,4222,21230,21230,102573,12842,12842,21230,12842,116416,12774,12774,8484,12746,12814,12746,70365,12842,12842,27677,12842
118.07,4241,720,12540,8352,41572,8338,4188,4188,4188,12540,12540,4188,16690,16617,22986,37414,12540,27161,12540,20868,37384,66238,20868,20868,27161,22973,22973,16690,8311,8314,4188,12564,12540,4188,20868,20868,99732,12540,12540,20868,12540,114200,12540,12540,8352,12516,12516,12516,68919,12540,12540,27161,12540
126.03,4264,718,13271,8835,44268,8898,4438,4438,4438,13271,13271,4438,17732,17779,24225,40011,13271,28645,13271,22067,39830,68872,22067,22067,28645,24207,24207,17732,8882,8858,4438,13314,13271,4438,22067,22067,106304,13271,13271,22067,13271,120318,13272,13272,8835,13232,13231,13313,72621,13271,13271,28645,13271
122.17,4210,718,12617,8444,42302,8374,4187,4186,4187,12617,12617,4187,16811,16817,23074,37919,12617,27341,12617,21144,38116,66560,21143,21144,27341,23154,23154,16811,8384,8451,4187,12561,12617,4187,21144,21144,101418,12617,12617,21144,12617,114999,12624,12624,8444,12701,12694,12624,69462,12617,12617,27341,12617
123.17,4150,754,12793,8521,42595,8522,4260,4259,4260,12793,12793,4260,17049,17053,23386,38328,12793,27724,12793,21302,38336,67007,21301,21302,27724,23419,23419,17049,8531,8517,4260,12780,12793,4260,21302,21302,102479,12793,12793,21302,12793,116379,12787,12787,8521,12782,12788,12778,70257,12793,12793,27724,12793
120.47,4120,725,12703,8454,42199,8486,4245,4247,4245,12703,12703,4245,16942,16899,23168,37972,12703,27299,12703,21119,37952,66297,21121,21119,27299,23099,23099,16942,8488,8448,4245,12735,12703,4245,21119,21119,100904,12703,12703,21119,12703,114712,12701,12701,8454,12663,12658,12663,69297,12703,12703,27299,12703
122.13,4051,729,12662,8449,42074,8431,4213,4213,4213,12662,12662,4213,16880,16814,22991,37977,12662,27216,12662,21134,37861,65904,21134,21134,27216,22999,22999,16880,8393,8454,4213,12639,12662,4213,21134,21134,101057,12662,12662,21134,12662,114346,12662,12662,8449,12685,12634,12685,68997,12662,12662,27216,12662
163.53,4502,682,12555,8371,41912,8406,4216,4213,4216,12555,12555,4216,16761,16777,23460,37781,12555,27648,12555,20890,37699,68304,20883,20890,27648,23428,23428,16761,8409,8375,4216,12648,12555,4216,20890,20890,100751,12555,12555,20890,12555,116557,12571,12571,8385,12526,12549,12585,70284,12555,12555,27648,12555
202.83,4232,757,13119,8781,43746,8692,4368,4371,4368,13119,13119,4368,17458,17485,23919,39215,13119,28272,13119,21982,39375,68361,21989,21982,28272,23906,23906,17458,8717,8740,4368,13104,13119,4368,21982,21982,104996,13119,13119,21982,13119,118792,13134,13134,8769,13194,13194,13137,71718,13119,13119,28272,13119
187.9,4127,709,13222,8785,44304,8833,4375,4375,4375,13222,13222,4375,17649,17686,23819,39853,13222,28199,13222,21980,39929,68038,21980,21980,28199,23830,23830,17649,8808,8835,4375,13125,13222,4375,21980,21980,105945,13222,13222,21980,13222,118292,13191,13191,8783,13195,13230,13193,71490,13222,13222,28199,13222
122.53,4331,732,12689,8443,41956,8443,4246,4246,4246,12689,12689,4246,16886,16824,23476,37778,12689,27720,12689,21083,37710,66980,21083,21083,27720,23474,23474,16886,8449,8394,4246,12738,12689,4246,21083,21083,100916,12689,12689,21083,12689,116660,12689,12689,8443,12640,12639,12646,70422,12689,12689,27720,12689
115.2,3888,642,11962,7997,40226,7981,3967,3967,3967,11962,11962,3967,15977,16106,21825,36190,11962,25783,11962,20024,36259,62771,20024,20024,25783,21816,21816,15977,8033,8045,3967,11901,11962,3967,20024,20024,96703,11962,11962,20024,11962,108300,11963,11963,7997,12027,12027,12021,65448,11962,11962,25783,11962
125.4,4304,717,13211,8800,43898,8797,4411,4411,4411,13211,13211,4411,17597,17494,24075,39501,13211,28479,13211,21989,39487,69174,21989,21989,28479,24068,24068,17597,8724,8775,4411,13233,13211,4411,21989,21989,104948,13211,13211,21989,13211,119718,13211,13211,8800,13189,13184,13190,72204,13211,13211,28479,13211
113.97,4051,675,11687,7786,38941,7806,3899,3899,3899,11687,11687,3899,15593,15668,21694,35088,11687,25596,11687,19459,35042,62473,19459,19459,25596,21697,21697,15593,7875,7793,3899,11697,11687,3899,19459,19459,93635,11687,11687,19459,11687,107721,11686,11686,7786,11673,11679,11689,65091,11687,11687,25596,11687
127.73,4425,762,13170,8791,43887,8771,4379,4379,4379,13170,13170,4379,17562,17547,24162,39519,13170,28537,13170,21994,39508,69418,21994,21994,28537,24158,24158,17562,8770,8804,4379,13137,13170,4379,21994,21994,105366,13170,13170,21994,13170,119957,13170,13170,8791,13203,13203,13186,72474,13170,13170,28537,13170
117.67,4077,689,12764,8490,42318,8490,4274,4274,4274,12764,12764,4274,16980,16883,23156,38023,12764,27454,12764,21196,38044,66328,21196,21196,27454,23171,23171,16980,8443,8432,4274,12822,12764,4274,21196,21196,101734,12764,12764,21196,12764,115251,12764,12764,8490,12706,12706,12706,69513,12764,12764,27454,12764
117.7,4059,644,12062,8053,40509,8090,4017,4015,4017,12062,12062,4017,16139,16214,22220,36524,12062,26294,12062,20139,36494,64388,20136,20139,26294,22269,22269,16139,8110,8115,4017,12051,12062,4017,20139,20139,97213,12062,12062,20139,12062,110637,12066,12066,8055,12089,12082,12108,66807,12062,12062,26294,12062
121.13,4206,703,12619,8430,41901,8393,4209,4211,4209,12619,12619,4209,16813,16781,23122,37749,12619,27254,12619,21084,37690,66589,21087,21084,27254,23062,23062,16813,8381,8413,4209,12627,12619,4209,21084,21084,100531,12619,12619,21084,12619,114593,12629,12629,8428,12651,12644,12645,69186,12619,12619,27254,12619
127.8,4410,734,13195,8783,44230,8801,4384,4384,4384,13195,13195,4384,17598,17686,24230,39707,13195,28640,13195,21965,39846,69806,21965,21965,28640,24256,24256,17598,8844,8802,4384,13152,13195,4384,21965,21965,105986,13195,13195,21965,13195,120427,13181,13181,8783,13182,13196,13169,72768,13195,13195,28640,13195
112.63,3828,671,11813,7876,39180,7900,3971,3971,3971,11813,11813,3971,15759,15714,21656,35391,11813,25596,11813,19657,35209,62153,19657,19657,25596,21625,21625,15759,7867,7909,3971,11913,11813,3971,19657,19657,94372,11813,11813,19657,11813,107592,11830,11830,7934,11781,11754,11839,64875,11813,11813,25596,11813
124.73,4263,709,12821,8538,42864,8540,4249,4249,4249,12821,12821,4249,17095,17083,23490,38547,12821,27868,12821,21365,38615,67371,21365,21365,27868,23589,23589,17095,8542,8505,4249,12747,12821,4249,21365,21365,102833,12821,12821,21365,12821,117260,12804,12804,8480,12827,12854,12769,70767,12821,12821,27868,12821
124.13,4580,712,13388,8922,44501,8885,4466,4466,4466,13388,13388,4466,17807,17819,24616,39914,13388,28986,13388,22300,40035,71085,22300,22300,28986,24538,24538,17807,8905,8875,4466,13398,13388,4466,22300,22300,106647,13388,13388,22300,13388,121999,13388,13388,8922,13378,13378,13380,73614,13388,13388,28986,13388
120.13,4105,681,12435,8297,41514,8331,4146,4146,4146,12435,12435,4146,16624,16599,22769,37523,12435,26956,12435,20742,37368,65709,20739,20742,26956,22801,22801,16624,8309,8345,4146,12438,12435,4146,20742,20742,99653,12435,12435,20742,12435,113255,12439,12439,8302,12448,12435,12469,68403,12435,12435,26956,12435
119.23,4159,677,12367,8308,41383,8210,4177,4177,4177,12367,12367,4177,16459,16522,22806,36999,12367,26915,12367,20750,37206,65857,20753,20750,26915,22759,22759,16459,8246,8224,4177,12531,12367,4177,20750,20750,99361,12367,12367,20750,12367,113233,12426,12426,8309,12439,12389,12422,68277,12367,12367,26915,12367
120.8,4260,711,12446,8239,41429,8314,4081,4081,4081,12446,12446,4081,16616,16545,22703,37437,12446,26798,12446,20636,37348,66233,20636,20636,26798,22717,22717,16616,8237,8322,4081,12243,12446,4081,20636,20636,98939,12446,12446,20636,12446,112821,12383,12383,8233,12397,12460,12394,68151,12446,12446,26798,12446
120.93,4201,693,12457,8313,41507,8303,4171,4168,4171,12458,12457,4171,16602,16678,23000,37344,12458,27236,12457,20765,37339,65963,20762,20765,27236,23024,23024,16602,8388,8287,4171,12513,12458,4171,20765,20765,100333,12457,12457,20765,12458,114439,12470,12471,8313,12455,12442,12472,69072,12458,12457,27236,12458
120.23,4180,708,12525,8328,41686,8379,4170,4173,4170,12524,12525,4170,16721,16643,22850,37519,12524,26998,12525,20817,37513,65780,20820,20817,26998,22869,22869,16721,8329,8354,4170,12510,12524,4170,20817,20817,99658,12525,12525,20817,12524,113552,12512,12511,8328,12486,12499,12466,68607,12524,12525,26998,12524
122.63,4293,741,12813,8540,42620,8509,4273,4273,4273,12813,12813,4273,17049,17086,23577,38366,12813,27798,12813,21347,38347,67697,21347,21347,27798,23525,23525,17049,8527,8503,4273,12819,12813,4273,21347,21347,102351,12813,12813,21347,12813,116912,12813,12813,8540,12807,12807,12832,70575,12813,12813,27798,12813
120.7,4278,789,12965,8660,43367,8651,4309,4307,4309,12965,12965,4309,17309,17329,23732,39026,12965,28099,12965,21668,39060,68300,21665,21668,28099,23777,23777,17309,8661,8695,4309,12927,12965,4309,21668,21668,104044,12965,12965,21668,12965,117955,12967,12967,8660,13011,13008,12986,71331,12965,12965,28099,12965
119.1,4238,644,12416,8274,41135,8256,4140,4142,4140,12416,12416,4140,16531,16443,22765,37062,12416,26847,12416,20685,36993,65754,20688,20685,26847,22720,22720,16531,8222,8249,4140,12420,12416,4140,20685,20685,98742,12416,12416,20685,12416,113033,12415,12415,8274,12408,12403,12408,68160,12416,12416,26847,12416
121.63,4158,695,12817,8538,42750,8539,4281,4279,4281,12817,12817,4281,17076,17105,23451,38408,12817,27784,12817,21331,38471,66822,21329,21331,27784,23476,23476,17076,8558,8516,4281,12843,12817,4281,21331,21331,102819,12817,12817,21331,12817,116776,12818,12818,8538,12795,12801,12795,70428,12817,12817,27784,12817
124.37,4292,692,12728,8496,42714,8507,4228,4230,4228,12728,12728,4228,17005,17099,23393,38447,12728,27625,12728,21262,38484,67722,21264,21262,27625,23423,23423,17005,8540,8545,4228,12684,12728,4228,21262,21262,102461,12728,12728,21262,12728,116309,12726,12726,8496,12764,12766,12764,70269,12728,12728,27625,12728
124.17,4309,711,12878,8590,42920,8578,4290,4289,4290,12878,12878,4290,17167,17161,23631,38642,12878,27978,12878,21479,38631,67670,21478,21479,27978,23639,23639,17167,8567,8589,4290,12870,12878,4290,21479,21479,103043,12878,12878,21479,12878,117617,12879,12879,8590,12890,12889,12891,70917,12878,12878,27978,12878
